Ticker,YF Ticker,Sector,Price (Rs),Mkt Cap (LCr),Mkt Cap Raw,P/E,Fwd P/E,PEG,PEG Method,Earn Traj,52W Pos%,ROIC%,ROE%,Int Coverage,Op Margin%,Debt/Eq,Quality Score,Momentum Score,Ret 1Mo%,Ret 3Mo%,Ret 6Mo%,Trailing Vol%,Eligible,Data Sources,Rev Q1 (1000Cr),Rev Q2 (1000Cr),Rev Q3 (1000Cr),Rev Q4 (1000Cr),Rev Growth% (CAGR),MC% of Index,Score,Rank,Conviction Score
CANFINHOME,CANFINHOME.NS,Financials,779.75,0.10382729216,103827292160.0,9.19083,8.225893,0.86,Yahoo,0.09815585960737659,17.774442538593497,,,,79.907995,636.585,0.0,-0.1968739341830332,-5.134133655369055,-8.967698749874053,-9.817979545067102,23.791092046464044,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo) | ET:Yahoo,0.04335423,0.04375547,0.04277786,0.03716241,5.271110006778845,0.024939224356071085,36.55272070444795,64,38.33281193665526
CANBK,CANBK.NS,Financials,124.0,1.124760813568,1124760813568.0,5.662101,5.326202,0.085608360913242,Yahoo EPS growth,0.31107954545454547,24.74845201238392,,,,44.137,,0.0,0.04005587212185157,-5.918059841542456,-6.647595956736863,-4.892713145016991,25.59791217143691,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ET:Yahoo,1.695831,1.451426,1.038057,1.944935,-4.465736598142522,0.2701665592247436,14.022790963303361,102,11.677880931561528
CANHLIFE,CANHLIFE.NS,Financials,151.92,0.143941910528,143941910528.0,110.08695,79.95789,3.686221114960542,Yahoo EPS growth,0.10845509195784622,75.6632064590542,0.198,8.276,16.105150214592275,0.847,15.304,82.43213044713778,0.2861422585635802,1.3949221010385982,9.30366188486953,8.57133292018435,25.07987060412179,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:ROA-proxy | IC:Yahoo | ET:Yahoo,0.435086,0.129057,0.420225,0.363161,6.208343475188327,0.03457472044409429,84.28560717795207,4,94.8051050260427
CAPLIPOINT,CAPLIPOINT.NS,Health Care,2754.9,0.209404608512,209404608512.0,31.545858,24.886179,1.5779564602523668,Yahoo EPS growth,0.07885572139303478,91.11111111111111,3.2156454462567736,,100.0,31.434,0.127,73.49463183551175,1.3103279420571035,11.426145088106487,16.50595401202759,63.325077632846096,39.60759049621021,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.061036,0.060016,0.054277,0.051022,6.15558842400572,0.050298802985521314,58.72446208775993,8,35.29867763485926
CGCL,CGCL.NS,Financials,266.0,0.255932956672,255932956672.0,22.676897,13.74677,0.2116136641732283,Yahoo EPS growth,0.32480818414322254,84.26842684268428,0.042617952195597324,,42.441546180405695,50.395,334.728,50.0,1.0477414765383526,15.176515126989276,22.1754843703317,56.50300947713276,39.44340782106159,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.1556847,0.1394161,0.1171002,0.1080974,12.930234153863317,0.06147487133459716,33.14318607599403,74,34.299026153695245
CARBORUNIV,CARBORUNIV.NS,Industrials,1075.2,0.20483137536,204831375360.0,97.12737,35.61051,1.5368746421052626,Yahoo EPS growth,0.11585365853658541,59.471750918313795,1.7107088208371448,,38.113546255506606,6.75,10.292,48.63814185536694,1.4294581562039588,-9.235187123817902,1.1509778632131873,42.63680353727381,36.28786924329563,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.141057,0.138319,0.127283,0.120665,5.3426991578577665,0.04920031640036996,54.42651983166109,34,35.79269926997665
CARTRADE,CARTRADE.NS,Industrials,3087.9,0.14980030464,149800304640.0,66.50657,38.912144,2.1167268693975902,Yahoo EPS growth,0.09191583610188263,88.01538006506952,0.4162056645890744,,24.420135271584954,25.951999999999998,5.363,58.33781522719031,1.3615158552889666,13.751557918597367,32.81289902553763,83.94591005903906,51.55602989694433,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.02011632,0.02031431,0.02096718,0.01730397,5.14797842272221,0.035981901562718716,62.24883159596047,16,41.642926572236846
CASTROLIND,CASTROLIND.NS,Energy,188.03,0.185984679936,185984679936.0,17.507448,15.909183,0.3778430962500002,Yahoo EPS growth,0.2105263157894736,44.108241082410835,3.0254449866164292,56.996,100.0,24.779,2.784,67.50065812070072,0.73706214876538,0.3254725303122097,4.799295619230248,7.351866819829822,9.532973985012271,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.187147,0.154524,0.143992,0.149683,7.730034007584852,0.04467335671788724,55.62724062773196,5,60.89968268822783
CEATLTD,CEATLTD.NS,Consumer Discretionary,3278.5,0.132615626752,132615626752.0,22.47241,13.796465,,—,-0.4807553956834532,15.782975014526448,0.3478450277469106,,6.057797321377249,4.1450000000000005,64.742,26.54439918211531,0.21284933685663232,-11.307994048424186,-3.2918505380698293,-4.56810729800059,31.665058721622152,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.4318,0.421889,0.415705,0.3529,6.957274229821997,0.03185415703216497,36.71600956200188,45,17.602319622919456
CEMPRO,CEMPRO.NS,Industrials,1244.3,0.213755297792,213755297792.0,35.592106,21.814516,,—,0.013141426783479291,64.6653285627018,3.6476128597516406,,7.934846423713038,8.524,37.711,48.466036797320584,2.5176288809044722,0.5901413765663,7.064197307310716,131.14402768112106,51.85588999823221,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.272092,0.297349,0.231548,0.25764,1.8358816037316927,0.05134383472814123,33.15898585387894,101,14.927073644441293
CENTRALBK,CENTRALBK.NS,Financials,30.74,0.278240067584,278240067584.0,6.0992064,,,—,0.014084507042253534,12.24137931034481,0.878,11.560000500000001,,39.668998,,36.84517515883357,-0.3733018872452918,-1.9770434539747583,-3.9375007152557373,-11.990461299665123,26.8239143380239,True,PE:Yahoo | ROIC:ROA-proxy | ET:Yahoo,0.492044,0.518259,0.54552,0.517377,-1.6595312556561104,0.06683301977703969,33.555586601318936,71,26.847078299498715
CDSL,CDSL.NS,Financials,1360.0,0.284239986688,284239986688.0,60.230293,45.702793,3.110328968055557,Yahoo EPS growth,0.073469387755102,43.720846788661646,4.506824310345884,23.913,100.0,38.09,0.11,96.81714817375752,0.4464538272944885,1.5683345780433067,8.430563094160926,13.347008214492018,26.38273639141478,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.029276,0.0262848,0.0304355,0.025884,4.190178590007876,0.06827419507440124,85.09467072530587,2,95.76229988999597
CHALET,CHALET.NS,Industrials,877.25,0.192112590848,192112590848.0,36.37023,27.83339,,—,-0.2887096774193549,49.08250825082509,0.565354712725624,,6.807261919284898,33.731,64.041,55.14981765308453,0.25511466970095015,6.8174526490540455,17.201995836855687,13.388819407919051,25.758482515208065,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.0512273,0.0558217,0.0581676,0.0894551,-16.957811331326113,0.04614527553507913,49.88069159141581,48,24.93186837968269
CHAMBLFERT,CHAMBLFERT.NS,Chemicals,418.8,0.167793180672,167793180672.0,8.703242,8.57611,,—,-0.02299270072992697,11.962323390894825,0.7460772506560311,,100.0,15.151,10.274,51.36951201364078,0.11742265832483258,-5.313136027261178,-10.474637975904699,-2.2253517293444047,26.296324252640158,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.502702,0.278503,0.589826,0.569761,-4.088069718345011,0.04030377457739315,37.031022080260726,20,22.74802126073202
CHENNPETRO,CHENNPETRO.NS,Energy,1572.9,0.234222731264,234222731264.0,5.6116877,3.9224439,0.0014664870175121613,Yahoo EPS growth,1.0,89.11210575621944,0.47262330577823697,,40.58781869688385,5.1149998000000005,17.68,41.35283971191117,1.2288262743133527,17.223130658533737,38.7097531219444,80.18896968095991,51.24063534335676,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,2.736927,1.681732,1.568317,1.481223,22.710273000460155,0.05626009426580274,8.027419471858522,17,4.584817824377184
CHOICEIN,CHOICEIN.NS,Financials,759.8,0.169265577984,169265577984.0,71.409775,50.55223,3.5386560999999968,Yahoo EPS growth,0.0714285714285715,65.49006168608635,0.7864030207273057,,5.0019477014406375,27.432000000000002,49.768,25.00973850720319,0.9201203438287692,-6.2264748172824795,7.0593172783154134,17.75280709693432,26.06102785906802,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.0309786,0.03067106,0.03033644,0.0234623,9.706005215766812,0.04065744311811419,65.30540817456723,12,72.34982439663806
CHOLAHLDNG,CHOLAHLDNG.NS,Financials,1528.6,0.287036604416,287036604416.0,10.751917,8.003141,0.17179763085043986,Yahoo EPS growth,0.23292349726775957,29.459815546772056,0.17804057918189242,,100.0,38.779998,623.156,50.0,0.15507929182934513,-1.425161300175215,-2.410898240748327,2.9064098553155615,27.931331800621027,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,1.138512,1.084051,1.046071,1.01276,3.9785341900978377,0.06894594019560964,31.055847279558773,79,31.829516827990144
CHOLAFIN,CHOLAFIN.NS,Financials,1845.9,1.576520384512,1576520384512.0,27.24978,18.800514,0.4385706110689656,Yahoo EPS growth,0.2143385070214338,83.6778441280049,,,,56.586000000000006,695.283,0.0,0.7747023792225952,-3.7390463123032958,11.673016407314307,21.002883674459195,31.937335743812646,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ET:Yahoo,0.494931,0.481052,0.436294,0.388503,8.405194582905962,0.37867881125779157,33.13369104697648,75,34.28779268132041
CIPLA,CIPLA.NS,Health Care,1366.0,1.103534620672,1103534620672.0,32.789246,21.521269,,—,-0.1960174237710019,39.483540311452785,1.7969433340133834,,100.0,12.549,1.778,53.77463246836601,0.4818449149758331,-6.630211893369786,-1.1076557074695903,4.116522071654427,22.303304716961087,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.707702,0.646426,0.696297,0.683704,1.156571350206903,0.2650680463400694,39.207928562530036,39,16.565465058924595
CUB,CUB.NS,Financials,227.32,0.22522576896,225225768960.0,16.07638,11.74563,0.7260438265116277,Yahoo EPS growth,0.08088788562829197,77.78121775025801,,,,50.985,,0.0,0.6782586062259972,7.98024069485328,11.681514910715629,32.152431155436204,35.63860486059015,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ET:Yahoo,0.10637234,0.10763094,0.09975218,,,0.05409903182494855,36.76005737585167,63,38.578109846350884
CLEAN,CLEAN.NS,Chemicals,842.05,0.089496543232,89496543232.0,38.46734,26.034693,,—,0.023520485584218553,33.93749999999999,2.307357889165047,,100.0,28.083000000000002,0.135,68.3467254597684,0.3024245687969311,5.108391683512825,6.874375375278374,15.27693953514877,33.623418534040525,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.0268432,0.0249253,0.021967,0.0242869,3.3921105860565515,0.021496991054299527,53.9701936550298,11,35.40075373085016
COALINDIA,COALINDIA.NS,Energy,426.4,2.627787292672,2627787292672.0,8.431876,7.5333066,0.87,Yahoo,0.0031534688156972623,46.6913275791204,6.732309797072668,,61.427145638765495,21.113001,11.629,70.78204605650994,-0.6165058228048467,5.188019130713273,-2.9681158059550516,-6.302941199546863,18.638851256880294,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo) | ROIC:Computed | IC:Yahoo | ET:Yahoo,4.62548,4.649003,3.081817,4.29192,2.5262476762549113,0.6311921989739354,71.4591448024554,2,79.63024768798668
COCHINSHIP,COCHINSHIP.NS,Industrials,1381.0,0.363314577408,363314577408.0,53.485672,30.894854,0.7566464243113772,Yahoo EPS growth,0.2041564792176039,24.467145920040355,4.058914978741932,,13.659577531417758,14.696000000000002,28.466,61.316343135948784,0.2311345509092226,-8.360982083609825,-3.534505200394933,-0.3247924936845892,34.76844789458338,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.10942143,0.14842781,0.13504099,0.11185871,-0.7316370624988355,0.08726784229185533,56.446936914285686,26,37.30374862915314
COFORGE,COFORGE.NS,Information Technology,1846.5,0.817959010304,817959010304.0,37.876923,25.843508,0.8527457169337982,Yahoo EPS growth,0.15153115100316786,82.7558977396111,0.7610465350844755,,18.68753953194181,15.959999999999999,7.518,52.126542061662114,1.7322506173542314,0.9568069983597605,26.641817517068134,70.23487563868204,39.99309796531333,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.55277,0.44504,0.41881,0.37044,14.272623059563383,0.19647303563118676,33.40996128274294,22,34.6146451907478
COHANCE,COHANCE.NS,Health Care,440.2,0.168419360768,168419360768.0,158.91698,44.749825,,—,-0.6623711340206185,23.78993555464144,0.4355821201273768,,12.85161662817552,-11.457,9.928,36.84305739508357,1.4088250556665673,-0.9339470776371761,3.0913377534031117,52.13409466787731,37.668297800400794,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.042226,0.061912,0.054455,0.055557,-8.740016555036512,0.04045418248630196,43.06257860295207,33,18.677013092927155
COLPAL,COLPAL.NS,Consumer Staples,1797.4,0.488866971648,488866971648.0,36.2306,30.749754,4.421214629999999,Yahoo EPS growth,0.034775233248515704,2.578700602813144,31.693748082139912,,100.0,27.678000000000004,2.993,89.73166666666667,0.12406655786829252,-9.927335283685167,-14.282984018213273,-7.082129287740136,22.932900249924447,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.159056,0.158277,0.147292,0.142064,3.83776678132719,0.11742541708026487,70.62962962962962,1,48.16384211869879
CAMS,CAMS.NS,Financials,711.0,0.17653956608,176539566080.0,35.710697,27.211853,2.4596550396498045,Yahoo EPS growth,0.05531640120533795,42.65524625267667,3.027493519342506,,100.0,40.046,4.863,50.0,0.6146958253954011,-8.541294356674245,-7.768703164447766,8.016567142464638,26.936674717919367,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.03950295,0.03952202,0.0390139,,,0.04240464866798041,68.32923258762193,10,75.9272803420198
CONCORDBIO,CONCORDBIO.NS,Health Care,1505.7,0.157520625664,157520625664.0,51.813488,35.395412,0.8783305940740738,Yahoo EPS growth,0.2014925373134329,72.34309623430963,1.9221713434993464,,100.0,24.962999,0.115,64.54479140473471,0.6171356644182346,4.2223300381867945,9.746085655497104,28.966837605550765,40.09573420244685,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.0257489,0.03260796,0.0277766,0.02470575,1.388075458886684,0.037836315889750595,49.87370246336123,17,29.23820395749977
CONCOR,CONCOR.NS,Industrials,499.25,0.38023774208,380237742080.0,30.572565,21.399487,,—,-0.14629258517034072,52.44354566902597,2.018475904827597,,30.645743428795605,13.638,7.39,55.42203895538532,0.5524420961900762,-6.446176865040543,8.077305741379615,10.449095352251847,30.582883407710682,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.215976,0.22633,0.230751,0.235453,-2.8371104900466015,0.09133277157768661,43.0111442207456,72,20.821736767134865
COROMANDEL,COROMANDEL.NS,Chemicals,1929.0,0.568169791488,568169791488.0,31.0578,19.964352,,—,-0.12303206997084545,28.075709779179807,1.0812288254859088,,10.504308460817983,6.771999600000001,11.469,46.09141329372617,0.14800582402377394,-7.65032770454871,-6.254398115877113,-3.5718058141759323,27.55649595057591,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.816477,0.600366,0.877945,0.70423,5.053327047244416,0.13647388473182503,39.82613195981627,17,24.835831598710882
CRAFTSMAN,CRAFTSMAN.NS,Consumer Discretionary,11669.0,0.30519607296,305196072960.0,60.239532,32.979115,0.519939772495861,Yahoo EPS growth,0.3171436072459963,94.18502202643172,0.8540720681941489,,4.331004396578167,10.836001000000001,111.011,29.459563523750983,1.6080315585270164,11.017029778327458,25.12840812048043,59.48726200067951,30.14258766584879,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.243158,0.22264,0.205728,0.200159,6.701652801061653,0.07330782858530133,32.03444725849068,50,19.642502916263137
CREDITACC,CREDITACC.NS,Financials,1424.2,0.228241620992,228241620992.0,18.903637,11.011757,0.01536429455588453,Yahoo EPS growth,1.0,59.7312859884837,0.009587310452544833,16.364999,20.45870111230714,64.591,302.872,91.56184136156239,0.8842832276843353,-7.8426343553437246,3.578178267045451,20.981992035772446,32.59659969645581,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.174861,0.157329,0.146852,0.141436,7.327496060904792,0.054823436833362486,33.28999000204328,72,34.47270838728755
CROMPTON,CROMPTON.NS,Consumer Discretionary,231.0,0.148744339456,148744339456.0,,20.612669,1.3987168249999988,Yahoo EPS growth,0.07368421052631585,13.326800587947082,1.8431990279820336,,15.74830852503383,8.019,5.797,50.15885148609724,0.04609204832504709,-6.798469109772043,-12.130002974115438,-5.429561095751067,29.69943978985831,True,FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.223502,0.228327,0.18983,0.199838,3.800898566151356,0.03572825965327362,59.296480376242336,10,31.448912274213626
CUMMINSIND,CUMMINSIND.NS,Industrials,5070.0,1.405404053504,1405404053504.0,59.521015,42.950027,,—,0.004359798072510355,54.56550507278342,5.1147410723628575,,100.0,20.458001,0.431,67.95795532897284,0.44081454247253943,-5.498602050326184,-11.156554725639168,7.540644303862898,29.579891536816444,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.337493,0.29632,0.300624,0.285871,5.689430126046013,0.3375768188893504,56.937891821045106,25,29.15427492188393
CYIENT,CYIENT.NS,Information Technology,1059.4,0.110285283328,110285283328.0,31.149664,14.910327,93.13,Yahoo,-0.16236559139784945,57.84056886227547,1.676499553515894,,17.799342105263158,9.014,7.528,50.40152759129881,0.03874701336499998,20.43426306044065,16.71899916467945,21.756126208444915,34.11522678024777,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.20757,0.19269,0.18485,0.17118,6.636002073032166,0.026490428160751697,58.62832662181188,6,64.45023704111014
DCMSHRIRAM,DCMSHRIRAM.NS,Financials,1000.0,0.154854817792,154854817792.0,10.8813925,23.337223,0.045669343528936736,Yahoo EPS growth,1.0,11.698274025143824,0.908514418212887,,10.375262683878715,5.840999999999999,37.802,50.0,-0.01941730402268636,-0.990099009900991,-4.199022787932394,-1.4140026414356188,21.831230073925646,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.354812,0.317116,0.378563,0.324863,2.9831131616112394,0.03719599118102626,42.941394408773974,55,45.89118689651501
DLF,DLF.NS,Real Estate,644.5,1.595338391552,1595338391552.0,35.845387,25.353544,0.14,Yahoo,0.021103896103896087,50.78585461689589,2.73341182029603,10.102,16.70579033913372,8.994000400000001,0.673,53.61543734782358,0.6388786368812885,-2.606724593879861,6.2074420427256305,16.930962649819527,30.58121858491526,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.128034,0.181406,0.202022,0.27167,-22.17940559543219,0.3831988800156426,62.659282937479645,2,52.89263894782522
DOMS,DOMS.NS,Consumer Staples,2121.0,0.128719962112,128719962112.0,59.528484,40.47646,,—,-0.11822916666666665,13.28135685952673,1.0254761038152265,,45.68645249874681,8.826,10.849,47.53950219225329,0.15418148245496868,-4.9262379724405285,-8.188494140205583,-1.3686947338568345,23.073738700253678,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.06705082,0.06039832,0.05921942,0.05679106,5.69181912585226,0.03091842180829671,52.411009177328744,15,26.595980357627763
DABUR,DABUR.NS,Consumer Staples,376.0,0.667007844352,667007844352.0,33.90442,28.532618,3.16,Yahoo,0.07413793103448278,4.549356223175961,3.9030985502340467,,22.708695305650753,16.476,10.907,62.495999675024116,-0.3713085329042749,-8.292682926829265,-12.532340429036203,-16.013685371293505,20.794034502985017,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.376439,0.303802,0.355865,0.340458,3.4055119631319464,0.16021469819245135,59.338666935082045,7,39.679000809841575
DALBHARAT,DALBHARAT.NS,Materials,1746.6,0.327887126528,327887126528.0,34.966965,23.958366,0.5214133916912512,Yahoo EPS growth,0.22974444444444445,15.886906765398843,0.9385270379192437,,6.885416666666667,11.414,40.987,38.888321448831924,-0.016716727155195683,-5.148259344587036,1.8796488164551706,-5.61351705041181,27.8318657417441,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.389,0.4245,0.3506,,,0.07875819971639006,57.688595509043935,7,63.33845070790976
DATAPATTNS,DATAPATTNS.NS,Industrials,4829.2,0.27035779072,270357790720.0,101.008156,59.652893,,—,-0.2758816837315131,94.046706169397,1.0953654090357718,,100.0,21.934,0.304,58.792123996133824,0.7074409274307382,7.530621138109561,9.360008226712257,45.2499073481661,53.317930511942905,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.011603,0.034485,0.017313,0.030746,-27.73513043491058,0.06493970379953125,57.583702114601316,23,29.54067087492548
DEEPAKFERT,DEEPAKFERT.NS,Chemicals,1320.4,0.166852788224,166852788224.0,16.949936,10.577304,0.98,Yahoo,0.5077881619937694,55.73287503068992,0.5076142732698959,,5.055516576039292,22.732,75.969,39.78000943320233,1.264840029291528,-8.675805910451828,-11.860625488957355,35.88942881479007,35.23389020997708,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.325626,0.301138,0.283007,0.265875,6.990986149652834,0.04007789313759516,32.69026766592336,22,25.6101977403357
DEEPAKNTR,DEEPAKNTR.NS,Chemicals,1587.8,0.216564875264,216564875264.0,27.623522,25.592379,0.13421153130945623,Yahoo EPS growth,0.9534344310918693,49.295323510570135,0.4993597494147915,,22.32985658409387,18.486999,27.903,52.67082660302818,0.5248994356742552,-7.60009158114795,-4.29878787000344,7.079222893737391,27.965955909305084,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.25776,0.212033,0.197497,0.190189,10.664937405354348,0.05201869276847223,39.77206631070267,18,32.222394156208786
DELHIVERY,DELHIVERY.NS,Industrials,439.0,0.32894025728,328940257280.0,356.91055,39.884075,,—,-0.3237704918032787,43.16282179872953,2.616613992331394,,6.093699537836183,-1.606,15.098,32.790908932901225,0.4793750882498114,-6.645401382243488,-3.208022970912383,7.545317705024357,29.602537626804654,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.293073,0.2849999,0.2804986,0.2294001,8.507744396986316,0.07901116079775902,45.989159892866006,64,22.603518840420254
DEVYANI,DEVYANI.NS,Industrials,137.97,0.170108698624,170108698624.0,,133.08832,0.4436277333333334,Yahoo EPS growth,1.0,48.65828092243187,0.9181425679005601,,3.2272318449531436,4.709,203.327,21.00425934621779,0.5764397085731685,-1.597607435919568,23.850986832035037,17.96340825982421,33.9341919108282,True,FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.1580516,0.1436862,0.1440897,0.1356969,5.2146763174801825,0.040859959955091806,37.70680385702563,87,17.64808705831688
DIVISLAB,DIVISLAB.NS,Health Care,9322.0,2.474698080256,2474698080256.0,84.74545,61.95091,0.9430714308320947,Yahoo EPS growth,0.32845290385553944,92.63541535754682,1.302825768494361,,100.0,36.655998000000004,0.042,71.97687342494642,1.5109029728898673,9.670588235294119,39.447907286850146,49.004159935064415,26.0331552757077,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.308,0.2831,0.2604,0.241,8.520359710935853,0.5944203046529958,59.06227942748895,7,35.529994853049146
DIXON,DIXON.NS,Consumer Discretionary,13425.0,0.816265428992,816265428992.0,43.66848,47.731304,0.3100899897777157,Yahoo EPS growth,0.7696363245104368,43.11802502536354,12.451020362107123,,14.218315678761925,2.2909999,18.457,60.4712385204819,0.9312941291272554,-4.346277164232282,9.726195341234156,29.86070806732444,36.730592582617426,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,1.554766,1.051051,1.067159,1.283566,6.597972233623617,0.19606623888799393,50.25486073703182,26,33.60869993729696
LALPATHLAB,LALPATHLAB.NS,Health Care,1909.0,0.319321407488,319321407488.0,58.828968,43.85065,3.5177965888888894,Yahoo EPS growth,0.06232686980609418,88.84545581460281,0.24078332958662438,,37.5803947368421,25.461,7.83,56.645025737372976,1.5967058459326129,-2.267959234153638,18.731884850207603,39.33967626136774,26.058422471184077,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.07977,0.07027,0.06598,,,0.07670072152866624,63.56064422123416,4,38.61020746536553
DRREDDY,DRREDDY.NS,Health Care,1165.5,0.970848206848,970848206848.0,29.32813,19.658901,1.59,Yahoo,0.2459250125817815,20.547945205479444,9.456083278328972,8.836999500000001,19.95398608881755,4.251,18.605,59.65968779722123,-0.2847931163085063,-3.3582089552238847,-8.145416490170188,-9.240025175362021,20.65294378030743,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.80705,0.75162,0.87268,0.88051,-2.862098642488553,0.23319688631540234,49.171866929164395,20,28.757628734429648
